timestamp,left_ear,right_ear,avg_ear,mouth_ratio,closed_eye_frames,open_mouth_frames,status
1777209571.229057,0.4260744915994414,0.4431294135318348,0.4346019525656381,0.876405409007928,0,7,AWAKE
1777209571.307072,0.41819056575689145,0.4311930775035159,0.4246918216302037,0.8060473656668402,0,8,AWAKE
1777209571.3849235,0.4203784665663465,0.4292892748354844,0.42483387070091544,0.8226320688628154,0,9,AWAKE
1777209571.4702356,0.4300636794462697,0.44515122991510825,0.43760745468068896,0.7638454336737527,0,10,AWAKE
1777209571.5509791,0.42055540994832663,0.43363880867918203,0.42709710931375433,0.878360365715413,0,11,AWAKE
1777209571.63407,0.4244882675384188,0.435095843163962,0.42979205535119036,0.853994027444736,0,12,AWAKE
1777209571.7130256,0.41743787763647894,0.43555330084756105,0.42649558924202,0.8713132218020458,0,13,AWAKE
1777209571.7910182,0.424494704509624,0.4359000961721413,0.43019740034088266,0.89476826229212,0,14,AWAKE
1777209571.8778465,0.41136584684318395,0.42235571706786496,0.41686078195552445,0.9035607680762583,0,15,AWAKE
1777209571.9681354,0.39728956332014215,0.4091595404443351,0.4032245518822386,0.8459418646340574,0,16,AWAKE
1777209572.0537963,0.41250841296536234,0.42875164685368256,0.4206300299095225,0.8935087449341912,0,17,AWAKE
1777209572.1377995,0.3911948652604592,0.39842293897944936,0.3948089021199543,0.9393406086150947,1,18,DROWSY
1777209572.221217,0.4008703799002625,0.4127743009497892,0.40682234042502585,0.8935404057990535,0,19,YAWNING
1777209572.299072,0.3899402726618568,0.41340899847071594,0.40167463556628635,0.8483657594225801,0,20,YAWNING
1777209572.3776758,0.3976376940428098,0.3969000928827895,0.39726889346279964,0.7958247814568256,1,21,DROWSY
1777209572.459376,0.3973170112898559,0.40215147160478265,0.3997342414473193,0.9134273775056908,2,22,DROWSY
1777209572.5444238,0.37853280185427846,0.38728908346260554,0.382910942658442,0.9637563354228639,3,23,DROWSY
1777209572.6287587,0.38151819089634,0.383848825751935,0.3826835083241375,0.9240709556992441,4,24,DROWSY
1777209572.7051506,0.3827633397809801,0.3876878697679736,0.38522560477447687,0.9135329566729002,5,25,DROWSY
1777209572.778643,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209572.8406646,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209572.9183183,0.4002627097096107,0.4143365672384172,0.40729963847401396,0.9244267462925536,0,1,AWAKE
1777209573.008,0.4300099105167829,0.4050063323004037,0.4175081214085933,0.8488923847368709,0,2,AWAKE
1777209573.0892344,0.4058930750835835,0.407004770136777,0.4064489226101803,0.9617352840215158,0,3,AWAKE
1777209573.1771805,0.4378539857649118,0.4277914569117636,0.4328227213383377,0.8267909438749645,0,4,AWAKE
1777209573.2682867,0.40620830095651683,0.4071701716910475,0.4066892363237822,0.9611694085047001,0,5,AWAKE
1777209573.3516648,0.42618627065890957,0.4197199591798177,0.4229531149193636,0.8614655017544413,0,6,AWAKE
1777209573.4261975,0.4400283850590517,0.42323543938964864,0.43163191222435016,0.7474859149718066,0,7,AWAKE
1777209573.507307,0.4540205036494582,0.432224633215722,0.4431225684325901,0.8545228122610835,0,8,AWAKE
1777209573.5826526,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209573.654116,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209573.7353404,0.40963472354831126,0.4015405671393515,0.4055876453438314,0.9390659053768947,0,1,AWAKE
1777209573.804388,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209573.8475187,0.43257173375461444,0.4104247122847773,0.42149822301969586,0.9346112375994649,0,1,AWAKE
1777209573.8890703,0.38983763986211967,0.3909118623132363,0.390374751087678,0.9486182672194265,1,2,DROWSY
1777209573.9341795,0.4443182492753665,0.41585211232789876,0.4300851808016326,0.8994020863004151,0,3,AWAKE
1777209574.0039904,0.39211049438118845,0.38834016476423844,0.39022532957271344,0.9502509424742289,1,4,DROWSY
1777209574.0597863,0.3955058782440941,0.39948204805547455,0.39749396314978436,0.863790150742137,2,5,DROWSY
1777209574.093103,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209574.1252844,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209574.1560185,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209574.2497067,0.3814540733663393,0.3840646099905184,0.38275934167842884,0.9293720992433981,1,1,DROWSY
1777209574.327313,0.40728608621697643,0.40395593776096367,0.40562101198897005,0.962171981535773,0,2,AWAKE
1777209574.3744402,0.46113545189413757,0.4438649067533825,0.4525001793237601,0.8540784458728407,0,3,AWAKE
1777209574.4185395,0.4484632939829819,0.4606244913703597,0.45454389267667084,0.9778217907589767,0,4,AWAKE
1777209574.4577549,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209574.5019422,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209574.5803764,0.39954967897497395,0.39874462814205025,0.3991471535585121,0.9009373647699356,1,1,DROWSY
1777209574.6561556,0.0,0.0,0.0,0.0,0,0,NO FACE
1777209574.73308,0.4397302402622265,0.42114094499671534,0.43043559262947095,0.8998959375135064,0,1,AWAKE
1777209574.8124335,0.40287311253063685,0.3907236666041721,0.3967983895674045,0.8331699504980651,1,2,DROWSY
1777209574.885951,0.4147499032720215,0.4173528408808818,0.41605137207645165,0.5978518923769557,0,3,AWAKE
1777209574.9634054,0.40595846154135523,0.4086474015608128,0.407302931551084,0.2140143484237566,0,4,AWAKE
1777209575.040157,0.4191287938969802,0.41126913574848983,0.415198964822735,0.1165985907184789,0,0,AWAKE
1777209575.1144426,0.42607253344315865,0.4144850025088317,0.42027876797599517,0.05825693048130704,0,0,AWAKE
1777209575.191506,0.41426950701319654,0.4144450823476838,0.41435729468044014,0.02754753886548713,0,0,AWAKE
1777209575.2701244,0.41822118617480625,0.413741546485689,0.4159813663302476,0.05555734743435702,0,0,AWAKE
1777209575.3491669,0.4296765018179782,0.4249586231330351,0.4273175624755067,0.06248459690988464,0,0,AWAKE
1777209575.4310048,0.42860506952738286,0.42945293250257954,0.4290290010149812,0.04831593659873326,0,0,AWAKE
1777209575.513818,0.4245306235880112,0.4257900002822551,0.42516031193513315,0.05689963976038088,0,0,AWAKE
1777209575.5931635,0.4404364490575434,0.4392820348028619,0.43985924193020265,0.08125764293226737,0,0,AWAKE
1777209575.6731853,0.4306143846336682,0.43390214755719736,0.4322582660954328,0.14653893031240942,0,0,AWAKE
1777209575.7475083,0.4287455358072843,0.43202877211032886,0.43038715395880656,0.08009754375787707,0,0,AWAKE
1777209575.8230953,0.4131736763700715,0.41051794623815857,0.411845811304115,0.0899770604554936,0,0,AWAKE
1777209575.8997874,0.43419372541732454,0.435686213471517,0.43493996944442076,0.03917264236928103,0,0,AWAKE
1777209575.976656,0.42737599294698525,0.4260701356513865,0.4267230642991859,0.10821494071266288,0,0,AWAKE
1777209576.0597193,0.4171580367094184,0.42851598210223313,0.4228370094058258,0.05342304444693316,0,0,AWAKE
1777209576.1400115,0.4193056032346181,0.41633291004231776,0.4178192566384679,0.07609078234681209,0,0,AWAKE
1777209576.2223206,0.42473025493043837,0.43912887088012503,0.4319295629052817,0.03897075249624799,0,0,AWAKE
1777209576.3021505,0.43651041706072563,0.4354424549133994,0.4359764359870625,0.051744086679946906,0,0,AWAKE
1777209576.38814,0.42092341932185806,0.42735957605317215,0.4241414976875151,0.07642895593286397,0,0,AWAKE
1777209576.476746,0.4131609158728471,0.41066387035005536,0.4119123931114512,0.10033266048722866,0,0,AWAKE
1777209576.5606034,0.41835646921476244,0.4222783437771325,0.4203174064959475,0.0230805964518006,0,0,AWAKE
1777209576.650028,0.41050556375908204,0.4135947464034671,0.41205015508127457,0.08056609469728492,0,0,AWAKE
1777209576.7200232,0.3948105060514548,0.39962463032607654,0.39721756818876564,0.08501288774524333,1,0,DROWSY
1777209576.7764766,0.41592588170514233,0.40721668276956036,0.41157128223735134,0.03597104701247804,0,0,AWAKE
1777209576.8240025,0.3978214432490972,0.4077271000347813,0.40277427164193924,0.02430626581008913,0,0,AWAKE
1777209576.8751388,0.39044339697654035,0.38666345523107626,0.3885534261038083,0.07747611231432934,1,0,DROWSY
1777209576.9260929,0.4065815055887663,0.3961307192413356,0.401356112415051,0.04793701444822754,0,0,AWAKE
1777209577.0237896,0.3948494992635076,0.3979096389466234,0.3963795691050655,0.0574117633034744,1,0,DROWSY
1777209577.1145377,0.4217064164030869,0.42373850918774164,0.42272246279541426,0.027458188459721308,0,0,AWAKE
1777209577.2038145,0.41792362949113293,0.4240508814776668,0.42098725548439986,0.05685994770032957,0,0,AWAKE
1777209577.280238,0.4172341968150133,0.42380033910616804,0.42051726796059063,0.044894015362224926,0,0,AWAKE
1777209577.3619847,0.42283486021025796,0.42655868245124745,0.4246967713307527,0.043262103284642334,0,0,AWAKE
1777209577.4390843,0.39226762771512536,0.38538266639010454,0.38882514705261495,0.03788038882676523,1,0,DROWSY
1777209577.5190709,0.36217265070155485,0.3653544422652842,0.3637635464834195,0.06251902349727313,2,0,DROWSY
1777209577.6036375,0.36715802807574127,0.3668141034800652,0.36698606577790327,0.054066579671328545,3,0,DROWSY
1777209577.691484,0.36594587245896226,0.36476998185001963,0.36535792715449095,0.08389780714588974,4,0,DROWSY
1777209577.7736351,0.37035654822413366,0.3735635677465578,0.3719600579853457,0.0801968181221212,5,0,DROWSY
1777209577.8602047,0.37371323938324785,0.3820962140375164,0.3779047267103821,0.08407168826836414,6,0,DROWSY
1777209577.9370446,0.37326330393892176,0.3812914068044607,0.37727735537169127,0.06452644588893869,7,0,DROWSY
1777209578.021396,0.3713651331229379,0.3757903753674964,0.3735777542452171,0.04949036933501809,8,0,DROWSY
1777209578.1020572,0.3641423516598949,0.3664309131688609,0.36528663241437787,0.047877492796905126,9,0,DROWSY
1777209578.1797066,0.36875824422763565,0.37085282813391757,0.3698055361807766,0.03161644818827323,10,0,DROWSY
1777209578.2656727,0.36128770232169766,0.3728589787012055,0.3670733405114516,0.032615538330258605,11,0,DROWSY
1777209578.361219,0.36375656423675257,0.3677619306453107,0.3657592474410316,0.057535214454726105,12,0,DROWSY
1777209578.4308655,0.37166819959244635,0.38166278726939945,0.3766654934309229,0.046592104666255095,13,0,DROWSY
1777209578.4599192,0.36906213350106315,0.38408692068695893,0.37657452709401107,0.06673637181047803,14,0,DROWSY
1777209578.4913166,0.3809835034521276,0.39365867899617885,0.38732109122415326,0.02845369131295793,15,0,DROWSY
1777209578.5224428,0.4003102115516088,0.40514778906410603,0.4027290003078574,0.10021739098974664,0,0,AWAKE
1777209578.5606172,0.41624141364292,0.4180590060511294,0.41715020984702467,0.08462633444037729,0,0,AWAKE
1777209578.6368484,0.4050522419243404,0.4311371460710043,0.41809469399767235,0.09787427492121006,0,0,AWAKE
1777209578.6969223,0.42989224251344227,0.4406727655079109,0.4352825040106766,0.5253638416243438,0,1,AWAKE
1777209578.7625773,0.4382739786361403,0.45074735784921327,0.4445106682426768,0.4104495227069516,0,2,AWAKE
1777209578.8266754,0.4353441743557459,0.44549474185334587,0.44041945810454586,0.363378487320585,0,3,AWAKE
1777209578.8930488,0.4301810865308729,0.44308594261866313,0.436633514574768,0.37490413299056885,0,4,AWAKE
1777209578.9651937,0.4699989111200349,0.4844221389522686,0.47721052503615174,0.20925638517872122,0,5,AWAKE
1777209579.0053678,0.458845191423979,0.4720707060579387,0.46545794874095886,0.28436983437860075,0,6,AWAKE
1777209579.0383446,0.4681309524480369,0.48348130521597,0.47580612883200346,0.24538099417298828,0,7,AWAKE
1777209579.0714014,0.4661929292153925,0.47866022097018485,0.4724265750927887,0.20494096896439803,0,8,AWAKE
1777209579.1091695,0.4748091600459797,0.48241920612097117,0.4786141830834754,0.1850082480918981,0,9,AWAKE
1777209579.1401048,0.4826184897788116,0.49115425997519546,0.48688637487700354,0.09317822053470858,0,0,AWAKE
1777209579.177196,0.47643362446954146,0.48576409341147,0.48109885894050575,0.15363193293960534,0,0,AWAKE
1777209579.209025,0.47219110619626414,0.475520567385503,0.4738558367908836,0.10864329338344791,0,0,AWAKE
1777209579.2392075,0.47880917489865754,0.4876644246582345,0.483236799778446,0.11791686099204368,0,0,AWAKE
1777209579.2846332,0.4661546583715223,0.4746958660621625,0.47042526221684244,0.10363036602257793,0,0,AWAKE
1777209579.3943129,0.4667458528837121,0.47612975660557183,0.471437804744642,0.165963231748711,0,1,AWAKE
1777209579.4834907,0.4751549608506248,0.4830229562376397,0.47908895854413225,0.16369763662789916,0,2,AWAKE
1777209579.5245178,0.39330483033110253,0.37112483909905647,0.3822148347150795,0.09851179188140265,1,0,DROWSY
1777209579.559985,0.4141407278723209,0.3821951825988571,0.398167955235589,0.08677433528413706,2,0,DROWSY
1777209579.590286,0.45019988050020276,0.4357144636541136,0.4429571720771582,0.09010733480009624,0,0,AWAKE
1777209579.6389353,0.45229150669053864,0.4462710343968828,0.4492812705437107,0.13948578093560585,0,0,AWAKE
1777209579.6821644,0.4752637923490059,0.4570936716876571,0.4661787320183315,0.07723957864204276,0,0,AWAKE
1777209579.7297938,0.47466353080105056,0.4609154000335558,0.46778946541730315,0.05623414407701815,0,0,AWAKE
1777209579.7858536,0.48032572948972174,0.47320357591188233,0.47676465270080204,0.1144807090001988,0,0,AWAKE
1777209579.847059,0.46840303631371566,0.4727280413096275,0.47056553881167157,0.054749727357234615,0,0,AWAKE
1777209579.9032815,0.473229982516719,0.4811808518746042,0.47720541719566156,0.07041574607542155,0,0,AWAKE
1777209579.971695,0.47690515327680927,0.48319615091957263,0.480050652098191,0.10202015948516277,0,0,AWAKE
1777209580.0351024,0.47631305233304577,0.4722889967515979,0.4743010245423218,0.04694002578066851,0,0,AWAKE
1777209580.099943,0.4773684405446272,0.48290507346654626,0.4801367570055867,0.08734452010067956,0,0,AWAKE
1777209580.162274,0.48418686086148355,0.4868464838297232,0.48551667234560336,0.07604147244166845,0,0,AWAKE
1777209580.2235024,0.4731406889247531,0.474621836346305,0.47388126263552904,0.07070090366337511,0,0,AWAKE
1777209580.2843273,0.47771026883126855,0.48014856930823396,0.4789294190697513,0.08807466160807555,0,0,AWAKE
1777209580.348022,0.47426925208038206,0.47644448908855946,0.47535687058447074,0.09688685804679625,0,0,AWAKE
1777209580.404985,0.475832548108112,0.4744840695470133,0.4751583088275626,0.08327886452187383,0,0,AWAKE
1777209580.4659479,0.4858180785034588,0.48625710286479873,0.4860375906841288,0.0609204701789848,0,0,AWAKE
1777209580.5239775,0.4761605006818274,0.47218647137627295,0.4741734860290502,0.09062999741566588,0,0,AWAKE
1777209580.5806262,0.4573822482324858,0.4692553664764822,0.463318807354484,0.1039374127358194,0,0,AWAKE
1777209580.6391068,0.4469227701776587,0.4560218408340109,0.45147230550583484,0.07960745325331728,0,0,AWAKE
1777209580.6997023,0.453352176997787,0.45090455049217787,0.45212836374498244,0.06253769951482262,0,0,AWAKE
1777209580.7593513,0.4106229073179447,0.41078610834640694,0.4107045078321758,0.11519607164331307,0,0,AWAKE
1777209580.8185904,0.393410874640173,0.4155920062720232,0.4045014404560981,0.12454792286390733,0,0,AWAKE
1777209580.8747876,0.40963624975282353,0.3966847360009604,0.40316049287689193,0.08919671448798415,0,0,AWAKE
1777209580.9330673,0.40945403549671966,0.3981875674509345,0.40382080147382704,0.08384261264187344,0,0,AWAKE
1777209581.001245,0.39173470868040156,0.39484867066776846,0.393291689674085,0.0862278706876375,1,0,DROWSY
1777209581.065806,0.3777819704622028,0.3839126724821805,0.38084732147219164,0.10124744668003521,2,0,DROWSY
1777209581.11112,0.3938668380656894,0.40746570356396017,0.40066627081482475,0.07840436614697867,0,0,AWAKE
1777209581.162957,0.3872775262077424,0.3906704272687094,0.38897397673822587,0.06902228740359599,1,0,DROWSY
1777209581.2161162,0.37059031789988167,0.377135225934514,0.37386277191719786,0.030775064988071223,2,0,DROWSY
1777209581.2610993,0.39194280176132373,0.39028758614443065,0.3911151939528772,0.07890707042806856,3,0,DROWSY
1777209581.2976594,0.3793446336536641,0.3851466137004625,0.3822456236770633,0.07460796075341548,4,0,DROWSY
1777209581.3331895,0.37301786213366883,0.3802749451101797,0.37664640362192425,0.04621718508101359,5,0,DROWSY
1777209581.3694513,0.3735720969443041,0.3785983376987517,0.3760852173215279,0.07813697096104207,6,0,DROWSY
1777209581.4102733,0.3726220336558479,0.3897144066383916,0.3811682201471197,0.06143794789334638,7,0,DROWSY
1777209581.450508,0.36534586495813376,0.37398804125730467,0.36966695310771924,0.11183769994250312,8,0,DROWSY
1777209581.4973724,0.37557167942166625,0.38052332178676707,0.37804750060421666,0.08742664354165813,9,0,DROWSY
1777209581.539022,0.3737032129699268,0.3767605690997947,0.37523189103486077,0.036526050412180294,10,0,DROWSY
1777209581.5873408,0.3743440604018485,0.3811253994555857,0.3777347299287171,0.05799039647822552,11,0,DROWSY
1777209581.633406,0.37363083407294584,0.37908664647463697,0.3763587402737914,0.05464229377993343,12,0,DROWSY
1777209581.6735427,0.370847237031155,0.37581770274169324,0.3733324698864241,0.09083765757482523,13,0,DROWSY
1777209581.7145631,0.37369328614946823,0.3824984854508252,0.37809588580014675,0.08019284426695586,14,0,DROWSY
1777209581.7527611,0.36795996116084134,0.3691985684314602,0.3685792647961508,0.06462712057046788,15,0,DROWSY
1777209581.799848,0.37459611095920253,0.3780743827270217,0.37633524684311215,0.09247782391059223,16,0,DROWSY
1777209581.8451838,0.37798404480944714,0.3857686462351845,0.3818763455223158,0.06697365660931553,17,0,DROWSY
1777209581.8897378,0.37798404480944714,0.3857686462351845,0.3818763455223158,0.06697365660931553,18,0,DROWSY
1777209581.9356813,0.37087278705391963,0.3765030946146618,0.3736879408342907,0.06960472677571819,19,0,DROWSY
1777209581.9852972,0.36866199260202825,0.3819283417859903,0.37529516719400924,0.057708835508801744,20,0,DROWSY
1777209582.0305505,0.3801976739609518,0.38702278452346617,0.383610229242209,0.08354846564744685,21,0,DROWSY
1777209582.076055,0.36698899162137305,0.36944453303961383,0.36821676233049344,0.05368806545295229,22,0,DROWSY
1777209582.1302948,0.3723857229212452,0.37982464208610434,0.37610518250367475,0.07203353161636578,23,0,DROWSY
1777209582.1788907,0.38777855139673717,0.39431142880307946,0.39104499009990834,0.06795792474519467,24,0,DROWSY
1777209582.2323592,0.3709050807185,0.3744708881780181,0.372687984448259,0.10163493368553986,25,0,DROWSY
1777209582.2834125,0.3745366282591077,0.3792733050990215,0.3769049666790646,0.05483279059448702,26,0,DROWSY
1777209582.3309512,0.3795146156875122,0.391374460503565,0.3854445380955386,0.07969926775154208,27,0,DROWSY
1777209582.373157,0.3750128407025736,0.3807110660695426,0.3778619533860581,0.0662488128073547,28,0,DROWSY
1777209582.417242,0.37763183400051475,0.38343030318352883,0.3805310685920218,0.04842784610068588,29,0,DROWSY
1777209582.4588077,0.37557338378821764,0.3785280147301839,0.37705069925920076,0.05240705462612208,30,0,DROWSY
1777209582.504954,0.37849065348254113,0.38462163299634466,0.38155614323944287,0.09170615500243355,31,0,DROWSY
1777209582.5517147,0.3722486217526701,0.3882390639155543,0.38024384283411217,0.04657405424084354,32,0,DROWSY
1777209582.5991693,0.382531774053384,0.39382569177702653,0.38817873291520527,0.09940115090009051,33,0,DROWSY
1777209582.643821,0.3866310980813699,0.3964441045134964,0.39153760129743315,0.07019333080764609,34,0,DROWSY
1777209582.687615,0.4010203944608874,0.40559556154939663,0.403307978005142,0.04264367317651012,0,0,AWAKE
1777209582.7300723,0.4695135117006322,0.4697658997771143,0.46963970573887326,0.05037137131068511,0,0,AWAKE
1777209582.7746835,0.49368775526563957,0.5026177025188328,0.49815272889223616,0.0852334657468484,0,0,AWAKE
1777209582.8197103,0.4990343941113236,0.5068769602352472,0.5029556771732854,0.07981180717790465,0,0,AWAKE
1777209582.8636785,0.48436337924394535,0.4943129892426056,0.48933818424327546,0.07094491504654236,0,0,AWAKE
1777209582.906343,0.4832821135755948,0.491298136213458,0.4872901248945264,0.06979047905093794,0,0,AWAKE
1777209582.952119,0.494699334415939,0.5053213098195366,0.5000103221177378,0.09800630500804001,0,0,AWAKE
1777209582.9976878,0.49553213004046026,0.5016594181333645,0.49859577408691236,0.08152420735145635,0,0,AWAKE
1777209583.0411906,0.4975760183593377,0.49684106033845504,0.49720853934889636,0.07098743558942394,0,0,AWAKE
